|,||,||__rssi1,||__rssi2,||__rssi3,||__x1,||__x2,||__x3,||__y1,||__y2,||__y3
,1549428922327,-96,-88,-70,11,33,29,29,14.2,33.5
,1549428972574,-98,-90,-71,11,33,29,29,14.2,33.5
,1549428973680,-95,-85,-69,11,33,29,29,14.2,33.5
,1549429000482,-92,-90,-72,11,33,29,29,14.2,33.5
,1549429006070,-92,-86,-68,11,33,29,29,14.2,33.5
,1549429036145,-88,-88,-65,11,33,29,29,14.2,33.5
,1549429099855,-90,-89,-66,11,33,29,29,14.2,33.5
,1549429112121,-91,-93,-70,11,33,29,29,14.2,33.5
,1549429113229,-92,-90,-73,11,33,29,29,14.2,33.5
,1549429136692,-97,-95,-75,11,33,29,29,14.2,33.5
,1549429242582,-95,-88,-65,11,33,29,29,14.2,33.5
,1549429243689,-98,-89,-66,11,33,29,29,14.2,33.5
,1549429255939,-96,-87,-66,11,33,29,29,14.2,33.5
,1549429461545,-93,-93,-69,11,33,29,29,14.2,33.5
,1549429464912,-97,-88,-69,11,33,29,29,14.2,33.5
,1549429470500,-101,-84,-67,11,33,29,29,14.2,33.5
,1549429505241,-96,-83,-70,11,33,29,29,14.2,33.5
,1549429569091,-97,-83,-73,11,33,29,29,14.2,33.5
,1549430372323,-96,-85,-62,11,33,29,29,14.2,33.5
,1549430399188,-99,-90,-72,11,33,29,29,14.2,33.5
,1549430432786,-98,-89,-68,11,33,29,29,14.2,33.5
,1549430477561,-95,-88,-69,11,33,29,29,14.2,33.5
,1549430507776,-94,-83,-80,11,33,29,29,14.2,33.5
,1549430551497,-100,-90,-70,11,33,29,29,14.2,33.5
,1549430568324,-100,-89,-70,11,33,29,29,14.2,33.5
,1549430598524,-97,-79,-72,11,33,29,29,14.2,33.5
,1549430645743,-95,-88,-72,11,33,29,29,14.2,33.5
,1549430647984,-96,-87,-75,11,33,29,29,14.2,33.5
,1549430655844,-92,-83,-73,11,33,29,29,14.2,33.5
,1549430674849,-96,-83,-71,11,33,29,29,14.2,33.5
,1549430680438,-95,-84,-67,11,33,29,29,14.2,33.5
,1549430684900,-91,-84,-74,11,33,29,29,14.2,33.5
,1549430697157,-96,-88,-78,11,33,29,29,14.2,33.5
,1549430840314,-99,-86,-67,11,33,29,29,14.2,33.5
,1549430886098,-97,-83,-74,11,33,29,29,14.2,33.5
,1549430915068,-96,-84,-71,11,33,29,29,14.2,33.5
,1549430928482,-99,-86,-73,11,33,29,29,14.2,33.5
,1549430991032,-96,-85,-69,11,33,29,29,14.2,33.5
,1549431064811,-92,-84,-62,11,33,29,29,14.2,33.5
,1549431078210,-97,-83,-84,11,33,29,29,14.2,33.5
,1549431125194,-96,-84,-70,11,33,29,29,14.2,33.5
,1549431184531,-97,-86,-66,11,33,29,29,14.2,33.5
,1549431240489,-90,-83,-70,11,33,29,29,14.2,33.5
,1549431414345,-97,-88,-64,11,33,29,29,14.2,33.5
,1549431433401,-91,-84,-63,11,33,29,29,14.2,33.5
,1549431462572,-97,-89,-61,11,33,29,29,14.2,33.5
,1549431463699,-95,-88,-75,11,33,29,29,14.2,33.5
,1549431517505,-96,-94,-76,11,33,29,29,14.2,33.5
,1549431584751,-90,-82,-61,11,33,29,29,14.2,33.5
,1549431607161,-97,-84,-67,11,33,29,29,14.2,33.5
,1549431877499,-93,-89,-64,11,33,29,29,14.2,33.5
,1549432144410,-95,-86,-64,11,33,29,29,14.2,33.5
,1549432454503,-99,-84,-65,11,33,29,29,14.2,33.5
,1549432500498,-96,-82,-66,11,33,29,29,14.2,33.5
,1549432513934,-97,-79,-62,11,33,29,29,14.2,33.5
,1549432515062,-96,-83,-62,11,33,29,29,14.2,33.5
,1549432516191,-96,-83,-63,11,33,29,29,14.2,33.5
,1549432528498,-95,-83,-66,11,33,29,29,14.2,33.5
,1549432530739,-97,-83,-66,11,33,29,29,14.2,33.5
,1549440541943,-94,-81,-67,11,33,29,29,14.2,33.5
,1549440710766,-98,-82,-72,11,33,29,29,14.2,33.5
,1549440925957,-96,-83,-62,11,33,29,29,14.2,33.5
,1549441169999,-97,-80,-75,11,33,29,29,14.2,33.5
,1549441337953,-93,-87,-77,11,33,29,29,14.2,33.5
,1549441472727,-98,-86,-64,11,33,29,29,14.2,33.5
,1549441504072,-99,-90,-72,11,33,29,29,14.2,33.5
,1549441555251,-98,-86,-69,11,33,29,29,14.2,33.5
,1549441675580,-98,-84,-69,11,33,29,29,14.2,33.5
,1549441829004,-95,-85,-77,11,33,29,29,14.2,33.5
,1549441831259,-94,-85,-68,11,33,29,29,14.2,33.5
,1549441837975,-93,-84,-69,11,33,29,29,14.2,33.5
,1549441839085,-93,-86,-69,11,33,29,29,14.2,33.5
,1549441841308,-96,-86,-70,11,33,29,29,14.2,33.5
,1549441848007,-97,-93,-68,11,33,29,29,14.2,33.5
,1549441869317,-91,-90,-72,11,33,29,29,14.2,33.5
,1549441920425,-95,-90,-63,11,33,29,29,14.2,33.5
,1549441924887,-92,-84,-65,11,33,29,29,14.2,33.5
,1549441964126,-97,-83,-61,11,33,29,29,14.2,33.5
,1549442061402,-89,-84,-65,11,33,29,29,14.2,33.5
,1549442064768,-97,-89,-67,11,33,29,29,14.2,33.5
,1549442234499,-98,-84,-69,11,33,29,29,14.2,33.5
,1549442235610,-95,-82,-68,11,33,29,29,14.2,33.5
,1549442238946,-96,-89,-64,11,33,29,29,14.2,33.5
,1549442277091,-99,-83,-63,11,33,29,29,14.2,33.5
,1549442313995,-96,-90,-65,11,33,29,29,14.2,33.5
,1549442337529,-96,-88,-63,11,33,29,29,14.2,33.5
,1549442440819,-97,-85,-69,11,33,29,29,14.2,33.5
,1549442441943,-96,-84,-69,11,33,29,29,14.2,33.5
,1549442444181,-98,-84,-64,11,33,29,29,14.2,33.5
,1549442445293,-97,-82,-65,11,33,29,29,14.2,33.5
,1549442446420,-95,-83,-64,11,33,29,29,14.2,33.5
,1549442489367,-99,-89,-68,11,33,29,29,14.2,33.5
,1549442537087,-95,-82,-63,11,33,29,29,14.2,33.5
,1549442539311,-95,-82,-64,11,33,29,29,14.2,33.5
,1549442558416,-98,-80,-63,11,33,29,29,14.2,33.5
,1549442570755,-95,-81,-67,11,33,29,29,14.2,33.5
,1549442588734,-95,-80,-84,11,33,29,29,14.2,33.5
,1549442610044,-95,-84,-71,11,33,29,29,14.2,33.5
,1549442619051,-95,-79,-63,11,33,29,29,14.2,33.5
,1549442650386,-92,-78,-67,11,33,29,29,14.2,33.5
,1549442752370,-94,-81,-63,11,33,29,29,14.2,33.5
,1549442856305,-102,-89,-65,11,33,29,29,14.2,33.5
,1549442883225,-95,-81,-74,11,33,29,29,14.2,33.5
,1549442900008,-95,-78,-70,11,33,29,29,14.2,33.5
,1549442904454,-97,-83,-66,11,33,29,29,14.2,33.5
,1549442913409,-99,-78,-68,11,33,29,29,14.2,33.5
,1549442914519,-96,-78,-66,11,33,29,29,14.2,33.5
,1549442930803,-95,-83,-64,11,33,29,29,14.2,33.5
,1549442947655,-93,-85,-56,11,33,29,29,14.2,33.5
,1549442956594,-96,-82,-59,11,33,29,29,14.2,33.5
,1549442961089,-95,-88,-60,11,33,29,29,14.2,33.5
,1549442963344,-94,-91,-58,11,33,29,29,14.2,33.5
,1549442973429,-96,-83,-59,11,33,29,29,14.2,33.5
,1549442987940,-95,-96,-60,11,33,29,29,14.2,33.5
,1549443001357,-92,-88,-60,11,33,29,29,14.2,33.5
,1549443002469,-95,-95,-58,11,33,29,29,14.2,33.5
,1549443003581,-94,-95,-59,11,33,29,29,14.2,33.5
,1549443018193,-94,-91,-62,11,33,29,29,14.2,33.5
,1549443019305,-96,-89,-61,11,33,29,29,14.2,33.5
,1549443020415,-95,-90,-62,11,33,29,29,14.2,33.5
,1549443033866,-93,-83,-62,11,33,29,29,14.2,33.5
,1549443034978,-93,-83,-62,11,33,29,29,14.2,33.5
,1549443063010,-92,-94,-65,11,33,29,29,14.2,33.5
,1549443064122,-93,-92,-59,11,33,29,29,14.2,33.5
,1549443083454,-93,-90,-65,11,33,29,29,14.2,33.5
,1549443084565,-94,-85,-60,11,33,29,29,14.2,33.5
,1549443085677,-96,-91,-73,11,33,29,29,14.2,33.5
,1549443091283,-92,-88,-67,11,33,29,29,14.2,33.5
,1549443100241,-95,-87,-74,11,33,29,29,14.2,33.5
,1549443111460,-93,-84,-88,11,33,29,29,14.2,33.5
,1549443112565,-97,-92,-61,11,33,29,29,14.2,33.5
,1549443119300,-91,-82,-63,11,33,29,29,14.2,33.5
,1549443127146,-95,-89,-68,11,33,29,29,14.2,33.5
,1549443129368,-95,-87,-66,11,33,29,29,14.2,33.5
,1549443130496,-92,-84,-66,11,33,29,29,14.2,33.5
,1549443131628,-92,-81,-65,11,33,29,29,14.2,33.5
,1549443136102,-93,-81,-63,11,33,29,29,14.2,33.5
,1549443137214,-99,-84,-64,11,33,29,29,14.2,33.5
,1549443141708,-94,-85,-67,11,33,29,29,14.2,33.5
,1549443143947,-96,-84,-69,11,33,29,29,14.2,33.5
,1549443145059,-97,-86,-65,11,33,29,29,14.2,33.5
,1549443201488,-95,-90,-56,11,33,29,29,14.2,33.5
,1549443292279,-96,-87,-61,11,33,29,29,14.2,33.5
,1549443294534,-96,-93,-59,11,33,29,29,14.2,33.5
,1549443295646,-96,-89,-59,11,33,29,29,14.2,33.5
,1549443313592,-97,-90,-58,11,33,29,29,14.2,33.5
,1549443356381,-93,-89,-60,11,33,29,29,14.2,33.5
,1549443368685,-91,-86,-62,11,33,29,29,14.2,33.5
,1549443369798,-91,-87,-59,11,33,29,29,14.2,33.5
,1549443413383,-96,-85,-57,11,33,29,29,14.2,33.5
,1549443414493,-94,-89,-52,11,33,29,29,14.2,33.5
,1549443463507,-95,-85,-57,11,33,29,29,14.2,33.5
,1549443480276,-90,-85,-56,11,33,29,29,14.2,33.5
,1549443503812,-96,-85,-58,11,33,29,29,14.2,33.5
,1549443521676,-94,-86,-60,11,33,29,29,14.2,33.5
,1549443561098,-96,-85,-65,11,33,29,29,14.2,33.5
,1549443610641,-92,-91,-67,11,33,29,29,14.2,33.5
,1549443643658,-90,-83,-66,11,33,29,29,14.2,33.5
,1549443658239,-89,-84,-61,11,33,29,29,14.2,33.5
,1549443670498,-93,-85,-69,11,33,29,29,14.2,33.5
,1549443673849,-93,-85,-64,11,33,29,29,14.2,33.5
,1549443683953,-94,-85,-67,11,33,29,29,14.2,33.5
,1549443685080,-95,-85,-65,11,33,29,29,14.2,33.5
,1549443697423,-93,-88,-76,11,33,29,29,14.2,33.5
,1549443698535,-91,-90,-88,11,33,29,29,14.2,33.5
,1549443711971,-91,-91,-73,11,33,29,29,14.2,33.5
,1549443713086,-90,-89,-73,11,33,29,29,14.2,33.5
,1549443715321,-91,-85,-67,11,33,29,29,14.2,33.5
,1549443740239,-89,-94,-62,11,33,29,29,14.2,33.5
,1549443744685,-94,-89,-61,11,33,29,29,14.2,33.5
,1549443752530,-90,-90,-69,11,33,29,29,14.2,33.5
,1549443754754,-89,-93,-64,11,33,29,29,14.2,33.5
,1549443755866,-89,-92,-64,11,33,29,29,14.2,33.5
,1549443782255,-96,-89,-71,11,33,29,29,14.2,33.5
,1549443785623,-95,-88,-72,11,33,29,29,14.2,33.5
,1549443836605,-96,-82,-72,11,33,29,29,14.2,33.5
,1549443901472,-93,-80,-64,11,33,29,29,14.2,33.5
,1549443903694,-93,-84,-64,11,33,29,29,14.2,33.5
,1549443904822,-92,-83,-64,11,33,29,29,14.2,33.5
,1549443905933,-93,-87,-64,11,33,29,29,14.2,33.5
,1549443919336,-97,-88,-70,11,33,29,29,14.2,33.5
,1549443963017,-95,-83,-69,11,33,29,29,14.2,33.5
,1549443964128,-96,-88,-67,11,33,29,29,14.2,33.5
,1549443978676,-95,-88,-72,11,33,29,29,14.2,33.5
,1549444037930,-94,-97,-72,11,33,29,29,14.2,33.5
,1549444039043,-94,-92,-64,11,33,29,29,14.2,33.5
,1549444102175,-98,-93,-71,11,33,29,29,14.2,33.5
,1549444104400,-96,-89,-80,11,33,29,29,14.2,33.5
,1549514443458,-94,-87,-68,11,33,29,29,14.2,33.5
,1549514490393,-97,-84,-64,11,33,29,29,14.2,33.5
,1549514491506,-94,-84,-64,11,33,29,29,14.2,33.5
,1549514492611,-93,-83,-66,11,33,29,29,14.2,33.5
,1549514495955,-93,-83,-66,11,33,29,29,14.2,33.5
,1549514512735,-90,-86,-86,11,33,29,29,14.2,33.5
,1549514552963,-95,-92,-71,11,33,29,29,14.2,33.5
,1549514560819,-91,-83,-73,11,33,29,29,14.2,33.5
,1549514564194,-91,-91,-76,11,33,29,29,14.2,33.5
,1549514569805,-93,-88,-71,11,33,29,29,14.2,33.5
,1549514570911,-93,-84,-72,11,33,29,29,14.2,33.5
,1549514572035,-95,-83,-72,11,33,29,29,14.2,33.5
,1549514573160,-93,-89,-70,11,33,29,29,14.2,33.5
,1549514575395,-94,-84,-70,11,33,29,29,14.2,33.5
,1549514577645,-91,-85,-68,11,33,29,29,14.2,33.5
,1549514579879,-95,-89,-74,11,33,29,29,14.2,33.5
,1549514582128,-93,-85,-73,11,33,29,29,14.2,33.5
,1549514583238,-96,-85,-75,11,33,29,29,14.2,33.5
,1549514602072,-97,-88,-73,11,33,29,29,14.2,33.5
,1549514615507,-95,-94,-74,11,33,29,29,14.2,33.5
,1549514616632,-93,-95,-73,11,33,29,29,14.2,33.5
,1549514621083,-96,-93,-69,11,33,29,29,14.2,33.5
,1549514622208,-95,-92,-68,11,33,29,29,14.2,33.5
,1549514630050,-96,-92,-71,11,33,29,29,14.2,33.5
,1549514632284,-94,-91,-71,11,33,29,29,14.2,33.5
,1549514633394,-97,-91,-67,11,33,29,29,14.2,33.5
,1549514645642,-95,-93,-73,11,33,29,29,14.2,33.5
,1549514680299,-92,-84,-70,11,33,29,29,14.2,33.5
,1549514681424,-93,-87,-72,11,33,29,29,14.2,33.5
,1549514683645,-95,-87,-67,11,33,29,29,14.2,33.5
,1549514693685,-96,-82,-83,11,33,29,29,14.2,33.5
,1549514711599,-91,-91,-66,11,33,29,29,14.2,33.5
,1549514722009,-94,-87,-65,11,33,29,29,14.2,33.5
,1549515008909,-92,-84,-82,11,33,29,29,14.2,33.5
,1549515010034,-92,-93,-74,11,33,29,29,14.2,33.5
,1549515011158,-94,-90,-75,11,33,29,29,14.2,33.5
,1549515012267,-92,-88,-76,11,33,29,29,14.2,33.5
,1549515013375,-92,-86,-75,11,33,29,29,14.2,33.5
,1549515024575,-92,-88,-75,11,33,29,29,14.2,33.5
,1549515025699,-91,-90,-75,11,33,29,29,14.2,33.5
,1549515027915,-94,-90,-72,11,33,29,29,14.2,33.5
,1549515035708,-92,-85,-80,11,33,29,29,14.2,33.5
,1549515040175,-92,-88,-71,11,33,29,29,14.2,33.5
,1549515055774,-95,-89,-72,11,33,29,29,14.2,33.5
,1549515056884,-93,-88,-72,11,33,29,29,14.2,33.5
,1549515069123,-91,-86,-69,11,33,29,29,14.2,33.5
,1549515071356,-97,-87,-69,11,33,29,29,14.2,33.5
,1549515072466,-94,-86,-69,11,33,29,29,14.2,33.5
,1549515080288,-89,-83,-67,11,33,29,29,14.2,33.5
,1549515094948,-89,-85,-82,11,33,29,29,14.2,33.5
,1549515161881,-94,-89,-69,11,33,29,29,14.2,33.5
,1549515211181,-96,-91,-71,11,33,29,29,14.2,33.5
,1549515254738,-90,-92,-71,11,33,29,29,14.2,33.5
,1549515258111,-93,-85,-72,11,33,29,29,14.2,33.5
,1549515280437,-98,-96,-83,11,33,29,29,14.2,33.5
,1549515281561,-96,-97,-88,11,33,29,29,14.2,33.5
,1549515282686,-95,-95,-84,11,33,29,29,14.2,33.5
,1549515287167,-92,-95,-77,11,33,29,29,14.2,33.5
,1549515294991,-93,-93,-90,11,33,29,29,14.2,33.5
,1549515331967,-94,-89,-85,11,33,29,29,14.2,33.5
,1549515347612,-93,-83,-85,11,33,29,29,14.2,33.5
,1549515359918,-96,-91,-70,11,33,29,29,14.2,33.5
,1549515361026,-99,-95,-69,11,33,29,29,14.2,33.5
,1549515372173,-101,-91,-76,11,33,29,29,14.2,33.5
,1549515404538,-93,-95,-67,11,33,29,29,14.2,33.5
,1549516279485,-92,-84,-67,11,33,29,29,14.2,33.5
,1549516290655,-88,-85,-66,11,33,29,29,14.2,33.5
,1549516309181,-90,-87,-80,11,33,29,29,14.2,33.5
,1549516320310,-90,-85,-84,11,33,29,29,14.2,33.5
,1549516322565,-92,-85,-82,11,33,29,29,14.2,33.5
,1549516324790,-89,-86,-84,11,33,29,29,14.2,33.5
,1549516327012,-93,-90,-72,11,33,29,29,14.2,33.5
,1549516367302,-94,-88,-90,11,33,29,29,14.2,33.5
,1549516369527,-92,-89,-72,11,33,29,29,14.2,33.5
,1549516376242,-99,-88,-82,11,33,29,29,14.2,33.5
,1549516378481,-95,-86,-84,11,33,29,29,14.2,33.5
,1549516380705,-91,-91,-84,11,33,29,29,14.2,33.5
,1549516382926,-92,-91,-85,11,33,29,29,14.2,33.5
,1549516389627,-91,-87,-78,11,33,29,29,14.2,33.5
,1549516402980,-96,-85,-73,11,33,29,29,14.2,33.5
,1549516407463,-91,-84,-78,11,33,29,29,14.2,33.5
,1549516454385,-92,-90,-76,11,33,29,29,14.2,33.5
,1549516461103,-92,-85,-72,11,33,29,29,14.2,33.5
,1549516463343,-90,-83,-72,11,33,29,29,14.2,33.5
,1549516476766,-91,-82,-73,11,33,29,29,14.2,33.5
,1549516479018,-91,-79,-79,11,33,29,29,14.2,33.5
,1549516481241,-91,-90,-70,11,33,29,29,14.2,33.5
,1549516492388,-91,-82,-74,11,33,29,29,14.2,33.5
,1549516494610,-91,-82,-73,11,33,29,29,14.2,33.5
,1549516496833,-89,-90,-79,11,33,29,29,14.2,33.5
,1549516508031,-94,-87,-72,11,33,29,29,14.2,33.5
,1549516519178,-92,-89,-70,11,33,29,29,14.2,33.5
,1549516521418,-90,-83,-73,11,33,29,29,14.2,33.5
,1549516532581,-92,-91,-70,11,33,29,29,14.2,33.5
,1549516534804,-92,-83,-83,11,33,29,29,14.2,33.5
,1549516537044,-90,-83,-72,11,33,29,29,14.2,33.5
,1549516550463,-91,-83,-71,11,33,29,29,14.2,33.5
,1549516552686,-90,-83,-67,11,33,29,29,14.2,33.5
,1549516571775,-95,-87,-78,11,33,29,29,14.2,33.5
,1549516576238,-92,-80,-76,11,33,29,29,14.2,33.5
,1549516591947,-93,-80,-72,11,33,29,29,14.2,33.5
,1549516594202,-93,-80,-73,11,33,29,29,14.2,33.5
,1549516605353,-93,-85,-71,11,33,29,29,14.2,33.5
,1549516609830,-93,-82,-71,11,33,29,29,14.2,33.5
,1549516620947,-94,-79,-74,11,33,29,29,14.2,33.5
,1549516623170,-88,-79,-69,11,33,29,29,14.2,33.5
,1549516629839,-91,-91,-69,11,33,29,29,14.2,33.5
,1549516638747,-89,-81,-69,11,33,29,29,14.2,33.5
,1549516652099,-88,-82,-69,11,33,29,29,14.2,33.5
,1549516661039,-97,-84,-82,11,33,29,29,14.2,33.5
,1549516665517,-86,-82,-69,11,33,29,29,14.2,33.5
,1549516669965,-89,-84,-76,11,33,29,29,14.2,33.5
,1549516683381,-93,-88,-69,11,33,29,29,14.2,33.5
,1549516712325,-92,-81,-70,11,33,29,29,14.2,33.5
,1549516732900,-90,-80,-84,11,33,29,29,14.2,33.5
,1549516746365,-93,-85,-76,11,33,29,29,14.2,33.5
,1549516750826,-90,-89,-80,11,33,29,29,14.2,33.5
,1549516753050,-88,-90,-81,11,33,29,29,14.2,33.5
,1549516757511,-85,-92,-77,11,33,29,29,14.2,33.5
,1549516766419,-93,-91,-75,11,33,29,29,14.2,33.5
,1549516768674,-88,-91,-78,11,33,29,29,14.2,33.5
,1549516775393,-92,-81,-84,11,33,29,29,14.2,33.5
,1549516782161,-97,-87,-81,11,33,29,29,14.2,33.5
,1549516784400,-92,-88,-74,11,33,29,29,14.2,33.5
,1549516817988,-90,-85,-78,11,33,29,29,14.2,33.5
,1549516820228,-96,-73,-76,11,33,29,29,14.2,33.5
,1549516831374,-90,-91,-70,11,33,29,29,14.2,33.5
,1549516840281,-95,-82,-76,11,33,29,29,14.2,33.5
,1549516864797,-90,-91,-76,11,33,29,29,14.2,33.5
,1549516869258,-93,-86,-81,11,33,29,29,14.2,33.5
,1549516880569,-88,-88,-81,11,33,29,29,14.2,33.5
,1549516900686,-93,-89,-85,11,33,29,29,14.2,33.5
,1549516909595,-96,-83,-72,11,33,29,29,14.2,33.5
,1549516916364,-89,-86,-88,11,33,29,29,14.2,33.5
,1549516918600,-91,-84,-84,11,33,29,29,14.2,33.5
,1549516920822,-94,-84,-73,11,33,29,29,14.2,33.5
,1549516929796,-94,-86,-84,11,33,29,29,14.2,33.5
,1549516932020,-90,-87,-86,11,33,29,29,14.2,33.5
,1549516956686,-96,-81,-83,11,33,29,29,14.2,33.5
,1549516963403,-95,-82,-86,11,33,29,29,14.2,33.5
,1549516976792,-95,-85,-89,11,33,29,29,14.2,33.5
,1549516999185,-98,-86,-76,11,33,29,29,14.2,33.5
,1549517044019,-89,-88,-76,11,33,29,29,14.2,33.5
,1549517055236,-87,-80,-73,11,33,29,29,14.2,33.5
,1549517061986,-94,-85,-84,11,33,29,29,14.2,33.5
,1549517117977,-91,-93,-84,11,33,29,29,14.2,33.5
,1549517134999,-89,-85,-72,11,33,29,29,14.2,33.5
,1549517137240,-88,-85,-75,11,33,29,29,14.2,33.5
,1549517141700,-94,-88,-77,11,33,29,29,14.2,33.5
,1549517143940,-92,-88,-77,11,33,29,29,14.2,33.5
,1549517148419,-90,-84,-79,11,33,29,29,14.2,33.5
,1549517159651,-94,-89,-77,11,33,29,29,14.2,33.5
,1549517161907,-88,-84,-81,11,33,29,29,14.2,33.5
,1549517164131,-87,-83,-78,11,33,29,29,14.2,33.5
,1549517173123,-86,-89,-74,11,33,29,29,14.2,33.5
,1549517186577,-87,-89,-76,11,33,29,29,14.2,33.5
,1549517202187,-99,-85,-77,11,33,29,29,14.2,33.5
,1549517204431,-87,-87,-77,11,33,29,29,14.2,33.5
,1549517215641,-88,-96,-75,11,33,29,29,14.2,33.5
,1549517217882,-87,-90,-75,11,33,29,29,14.2,33.5
,1549517247059,-90,-91,-80,11,33,29,29,14.2,33.5
,1549517249298,-91,-94,-75,11,33,29,29,14.2,33.5
,1549517274209,-97,-89,-84,11,33,29,29,14.2,33.5
,1549517283134,-89,-87,-78,11,33,29,29,14.2,33.5
,1549517300970,-90,-88,-76,11,33,29,29,14.2,33.5
,1549517309930,-85,-86,-83,11,33,29,29,14.2,33.5
,1549517321041,-89,-88,-84,11,33,29,29,14.2,33.5
,1549517325486,-85,-84,-84,11,33,29,29,14.2,33.5
,1549517327709,-79,-84,-82,11,33,29,29,14.2,33.5
,1549517329948,-90,-93,-80,11,33,29,29,14.2,33.5
,1549517338837,-91,-82,-81,11,33,29,29,14.2,33.5
,1549517343282,-86,-85,-90,11,33,29,29,14.2,33.5
,1549517345505,-96,-95,-84,11,33,29,29,14.2,33.5
,1549517349982,-96,-90,-76,11,33,29,29,14.2,33.5
,1549517354492,-91,-85,-84,11,33,29,29,14.2,33.5
,1549517365640,-90,-88,-74,11,33,29,29,14.2,33.5
,1549517372374,-87,-84,-91,11,33,29,29,14.2,33.5
,1549517374596,-86,-85,-75,11,33,29,29,14.2,33.5
,1549517398760,-97,-87,-86,11,33,29,29,14.2,33.5
,1549517401014,-99,-81,-85,11,33,29,29,14.2,33.5
,1549517425637,-89,-90,-81,11,33,29,29,14.2,33.5
,1549517427855,-87,-91,-92,11,33,29,29,14.2,33.5
,1549517430078,-86,-95,-82,11,33,29,29,14.2,33.5
,1549517432300,-91,-84,-87,11,33,29,29,14.2,33.5
,1549517447943,-92,-89,-82,11,33,29,29,14.2,33.5
,1549517465807,-90,-83,-91,11,33,29,29,14.2,33.5
,1549517479241,-91,-89,-89,11,33,29,29,14.2,33.5
,1549517488134,-99,-92,-94,11,33,29,29,14.2,33.5
,1549517492594,-86,-82,-93,11,33,29,29,14.2,33.5
,1549517503805,-90,-92,-84,11,33,29,29,14.2,33.5
,1549517521664,-91,-85,-93,11,33,29,29,14.2,33.5
,1549517523919,-90,-83,-93,11,33,29,29,14.2,33.5
,1549517535081,-91,-86,-84,11,33,29,29,14.2,33.5
,1549517537336,-89,-85,-85,11,33,29,29,14.2,33.5
,1549517606073,-91,-79,-78,11,33,29,29,14.2,33.5
,1549517619539,-87,-89,-85,11,33,29,29,14.2,33.5
,1549517632990,-87,-86,-82,11,33,29,29,14.2,33.5
,1549517648644,-87,-94,-84,11,33,29,29,14.2,33.5
,1549517662077,-95,-90,-82,11,33,29,29,14.2,33.5
,1549517666552,-93,-81,-75,11,33,29,29,14.2,33.5
,1549517675491,-91,-95,-83,11,33,29,29,14.2,33.5
,1549517677745,-96,-90,-88,11,33,29,29,14.2,33.5
,1549517686700,-90,-84,-79,11,33,29,29,14.2,33.5
,1549517693384,-91,-86,-83,11,33,29,29,14.2,33.5
,1549517700082,-88,-82,-79,11,33,29,29,14.2,33.5
,1549517706797,-88,-90,-83,11,33,29,29,14.2,33.5
,1549517711291,-89,-82,-77,11,33,29,29,14.2,33.5
,1549517720262,-90,-87,-74,11,33,29,29,14.2,33.5
,1549517722502,-95,-90,-87,11,33,29,29,14.2,33.5
,1549517724723,-88,-84,-82,11,33,29,29,14.2,33.5
,1549517726977,-91,-85,-80,11,33,29,29,14.2,33.5
,1549517743725,-85,-90,-84,11,33,29,29,14.2,33.5
,1549517748204,-85,-84,-87,11,33,29,29,14.2,33.5
,1549517763840,-87,-87,-90,11,33,29,29,14.2,33.5
,1549517766080,-90,-90,-87,11,33,29,29,14.2,33.5
,1549517768318,-89,-88,-89,11,33,29,29,14.2,33.5
,1549517775017,-90,-94,-85,11,33,29,29,14.2,33.5
,1549517781733,-95,-89,-81,11,33,29,29,14.2,33.5
,1549517786243,-89,-95,-87,11,33,29,29,14.2,33.5
,1549517788466,-94,-93,-87,11,33,29,29,14.2,33.5
,1549517795182,-95,-87,-84,11,33,29,29,14.2,33.5
,1549517799659,-94,-93,-81,11,33,29,29,14.2,33.5
,1549517810853,-99,-90,-88,11,33,29,29,14.2,33.5
,1549517813076,-97,-90,-88,11,33,29,29,14.2,33.5
,1549517833175,-93,-92,-88,11,33,29,29,14.2,33.5
,1549517837620,-93,-83,-84,11,33,29,29,14.2,33.5
,1549517844302,-92,-93,-86,11,33,29,29,14.2,33.5
,1549517871009,-89,-84,-81,11,33,29,29,14.2,33.5
,1549517877710,-93,-89,-84,11,33,29,29,14.2,33.5
,1549517888904,-88,-82,-84,11,33,29,29,14.2,33.5
,1549517900095,-90,-89,-86,11,33,29,29,14.2,33.5
,1549517913576,-94,-79,-81,11,33,29,29,14.2,33.5
,1549517915814,-86,-85,-77,11,33,29,29,14.2,33.5
,1549517920325,-94,-90,-99,11,33,29,29,14.2,33.5
,1549517927041,-92,-82,-83,11,33,29,29,14.2,33.5
,1549517933706,-90,-84,-79,11,33,29,29,14.2,33.5
,1549517935928,-97,-91,-92,11,33,29,29,14.2,33.5
,1549517942633,-90,-80,-78,11,33,29,29,14.2,33.5
,1549517956126,-96,-82,-84,11,33,29,29,14.2,33.5
,1549517958348,-88,-83,-85,11,33,29,29,14.2,33.5
,1549517960570,-90,-82,-84,11,33,29,29,14.2,33.5
,1549517962809,-90,-79,-84,11,33,29,29,14.2,33.5
,1549517965032,-91,-83,-88,11,33,29,29,14.2,33.5
,1549517989778,-91,-88,-79,11,33,29,29,14.2,33.5
,1549517994223,-82,-86,-78,11,33,29,29,14.2,33.5
,1549517998699,-95,-84,-93,11,33,29,29,14.2,33.5
,1549518021037,-84,-83,-76,11,33,29,29,14.2,33.5
